Record_ID,Analysis_Date,Drug_Name,Brand_Name,Therapeutic_Class,NDC_Code,Insurance_Plan_Name,Plan_ID,Contract_Year,Current_Formulary_Tier,Previous_Formulary_Tier,Formulary_Change_Date,Days_Since_Formulary_Change,Tier_Change_Direction,Access_Barriers,Prior_Authorization_Required,Step_Therapy_Required,Quantity_Limit_Monthly,Current_Monthly_Prescriptions,Previous_Monthly_Prescriptions,Utilization_Change_Percent,Utilization_Trend,Current_Patient_Copay,Previous_Patient_Copay,Copay_Change_Amount,Plan_Cost_Per_Prescription,Total_Cost_Per_Prescription,Cost_Per_Member_Per_Month,Prior_Auth_Approval_Rate,Average_Prior_Auth_Days,Prescription_Abandonment_Rate,Switch_to_Alternative_Rate,Generic_Substitution_Rate,Adherence_Rate_Post_Change,Member_Appeals_This_Month,Appeals_Approved,Exception_Requests,Exceptions_Granted,Member_Satisfaction_Score,Market_Share_Percent,Competing_Drugs_Same_Class,Price_Relative_to_Competitors,Geographic_Region,State_Code,Urban_Rural_Classification,Primary_Age_Group,Month_Year,Quarter,Fiscal_Year,Formulary_Risk_Score,Access_Disruption_Probability,Cost_Trend_Projection
FIA001971,2024-09-21,Atorvastatin,Lipitor,Statins,32075-708-25,Commercial Plan Alpha,PLAN_4945,2024,Tier 1,Tier 3,2024-04-22,152,Improved,None,No,No,,859,606,41.9,Increased,7.9,93.92,-86.02,172.92,180.82,155.32,0.0,0,0.048,0.226,0.287,0.896,15,4,20,1,2.2,19.9,3,Lower,Southwest,FL,Rural,51-65,2024-09,Q3_2024,2023,2.9,0.959,Decreasing
FIA002560,2024-09-23,Atorvastatin,Lipitor,Statins,25158-175-54,VA Plan,PLAN_5662,2024,Tier 1,Tier 1,2023-11-14,314,No Change,None,No,No,,517,540,-4.1,Stable,9.1,9.21,-0.11,155.48,164.58,85.09,0.0,0,0.038,0.358,0.422,0.671,9,2,5,5,3.1,10.7,6,Similar,Northeast,NC,Urban,66-75,2024-09,Q3_2024,2023,7.9,0.122,Increasing
FIA000243,2024-09-27,Atorvastatin,Lipitor,Statins,52830-980-62,VA Plan,PLAN_3572,2024,Tier 2,Tier 2,2024-07-24,65,No Change,None,No,No,,293,310,-5.3,Decreased,47.34,31.58,15.76,31.88,79.22,23.21,0.0,0,0.036,0.396,0.29,0.63,2,6,6,4,4.6,14.3,8,Higher,Southwest,FL,Rural,75+,2024-09,Q3_2024,2023,9.5,0.587,Decreasing
FIA001785,2024-09-28,Atorvastatin,Lipitor,Statins,33847-637-21,Medicaid Plan X,PLAN_9288,2024,Tier 2,Tier 1,2024-07-06,84,Worsened,None,No,No,,560,512,9.4,Increased,32.35,16.23,16.12,143.42,175.77,98.43,0.0,0,0.048,0.262,0.838,0.889,3,7,17,3,4.9,33.0,4,Similar,West,NY,Suburban,18-35,2024-09,Q3_2024,2023,7.7,0.069,Increasing
FIA001917,2024-10-02,Atorvastatin,Lipitor,Statins,15279-645-52,Medicare Part D Plan B,PLAN_9774,2024,Tier 2,Tier 2,2024-07-05,89,No Change,Quantity Limit,No,No,30.0,535,594,-9.8,Decreased,30.52,42.93,-12.41,171.94,202.46,108.32,0.0,0,0.055,0.24,0.47,0.619,12,2,9,11,3.3,22.2,2,Lower,Southeast,CA,Rural,75+,2024-10,Q4_2024,2024,5.0,0.358,Stable
FIA002334,2024-10-02,Atorvastatin,Lipitor,Statins,88522-805-76,Tricare Standard,PLAN_7444,2024,Tier 2,Tier 3,2023-11-05,332,Improved,None,No,No,,1140,865,31.9,Increased,46.83,59.59,-12.76,40.06,86.89,99.05,0.0,0,0.043,0.216,0.626,0.888,3,9,11,5,2.1,30.4,4,Similar,Southeast,PA,Suburban,66-75,2024-10,Q4_2024,2024,5.2,0.105,Stable
FIA001440,2024-10-23,Atorvastatin,Lipitor,Statins,45217-896-48,Medicaid Plan Y,PLAN_3081,2024,Non-Formulary,Non-Formulary,2024-09-08,45,No Change,Non-Formulary Status,No,No,,155,163,-4.7,Stable,559.88,536.78,23.1,104.39,664.27,102.96,0.0,0,0.231,0.115,0.452,0.542,12,7,7,4,4.1,26.3,5,Lower,Southeast,FL,Urban,51-65,2024-10,Q4_2024,2024,10.0,0.238,Stable
FIA002895,2024-10-24,Atorvastatin,Lipitor,Statins,33374-518-74,Commercial Plan Beta,PLAN_5079,2024,Tier 3,Tier 1,2024-09-15,39,Worsened,None,No,No,,582,950,-38.7,Decreased,65.27,10.48,54.79,113.24,178.51,103.89,0.0,0,0.014,0.154,0.462,0.909,13,9,13,7,2.0,14.5,5,Similar,Midwest,IL,Urban,36-50,2024-10,Q4_2024,2024,5.0,0.936,Stable
FIA002393,2024-10-25,Atorvastatin,Lipitor,Statins,68020-695-91,Medicare Part D Plan A,PLAN_5433,2024,Specialty Tier,Non-Formulary,2024-05-21,157,Improved,Prior Authorization,Yes,No,,968,911,6.3,Increased,238.93,702.64,-463.71,159.7,398.63,385.87,0.178,5,0.07,0.35,0.201,0.672,2,9,8,5,2.6,23.6,7,Higher,Southeast,CA,Urban,66-75,2024-10,Q4_2024,2024,8.8,0.949,Increasing
FIA002194,2024-11-12,Atorvastatin,Lipitor,Statins,59400-362-16,Tricare Standard,PLAN_9877,2024,Non-Formulary,Tier 2,2024-02-02,284,Worsened,Non-Formulary Status; Quantity Limit,No,No,,114,175,-34.8,Decreased,785.9,42.35,743.55,146.22,932.12,106.26,0.0,0,0.287,0.384,0.365,0.46,10,7,10,4,2.8,15.9,2,Similar,Midwest,FL,Rural,18-35,2024-11,Q4_2024,2024,7.2,0.968,Increasing
FIA002578,2024-11-15,Atorvastatin,Lipitor,Statins,77001-883-95,Medicaid Plan Y,PLAN_4695,2024,Tier 2,Non-Formulary,2024-07-28,110,Improved,None,No,No,,944,680,39.0,Increased,40.89,642.71,-601.82,159.96,200.85,189.6,0.0,0,0.053,0.218,0.417,0.792,12,9,6,0,2.9,34.9,7,Similar,Northeast,CA,Rural,51-65,2024-11,Q4_2024,2024,5.8,0.714,Stable
FIA001061,2024-11-21,Atorvastatin,Lipitor,Statins,91229-112-69,Tricare Standard,PLAN_2576,2024,Non-Formulary,Non-Formulary,2023-12-16,341,No Change,Non-Formulary Status; Quantity Limit,No,No,30.0,353,371,-4.6,Stable,674.73,214.67,460.06,34.09,708.82,250.21,0.0,0,0.101,0.132,0.43,0.779,4,7,15,7,3.5,15.6,4,Similar,Southwest,TX,Suburban,36-50,2024-11,Q4_2024,2024,5.0,0.476,Increasing
FIA002195,2024-11-25,Atorvastatin,Lipitor,Statins,20712-766-27,Medicare Part D Plan B,PLAN_6974,2024,Non-Formulary,Tier 2,2023-11-26,365,Worsened,Non-Formulary Status,No,No,,222,675,-67.0,Decreased,562.56,27.56,535.0,190.07,752.63,167.08,0.0,0,0.071,0.252,0.418,0.632,6,3,17,3,4.3,27.3,6,Higher,West,PA,Urban,66-75,2024-11,Q4_2024,2024,9.8,0.908,Increasing
FIA002488,2024-11-26,Atorvastatin,Lipitor,Statins,50106-495-93,Medicare Part D Plan B,PLAN_8666,2024,Non-Formulary,Specialty Tier,2024-01-21,310,Worsened,Non-Formulary Status,No,No,,464,447,3.9,Stable,378.44,181.45,196.99,72.26,450.7,209.12,0.0,0,0.238,0.229,0.268,0.67,2,0,20,5,2.2,19.6,5,Similar,Northeast,TX,Rural,75+,2024-11,Q4_2024,2024,7.2,0.453,Stable
FIA002095,2024-12-03,Atorvastatin,Lipitor,Statins,26209-858-10,Commercial Plan Alpha,PLAN_3398,2024,Tier 1,Tier 1,2024-05-19,198,No Change,None,No,No,,590,617,-4.3,Stable,18.91,14.75,4.16,186.91,205.82,121.43,0.0,0,0.066,0.334,0.235,0.694,10,9,10,15,4.3,20.7,7,Higher,Southeast,IL,Urban,66-75,2024-12,Q4_2024,2024,8.7,0.726,Stable
FIA002429,2024-12-06,Atorvastatin,Lipitor,Statins,90717-726-77,Medicaid Plan Y,PLAN_7268,2024,Specialty Tier,Tier 1,2024-03-10,271,Worsened,Prior Authorization,Yes,No,,148,344,-56.8,Decreased,160.88,8.68,152.2,78.38,239.26,35.41,0.357,5,0.102,0.212,0.448,0.535,13,5,11,10,3.2,30.5,6,Lower,Southeast,NY,Rural,75+,2024-12,Q4_2024,2024,7.6,0.32,Stable
FIA002595,2025-01-03,Atorvastatin,Lipitor,Statins,66706-499-31,Medicare Part D Plan A,PLAN_4147,2025,Non-Formulary,Specialty Tier,2024-05-18,230,Worsened,Non-Formulary Status; Quantity Limit,No,No,60.0,269,262,2.8,Stable,320.76,116.42,204.34,107.2,427.96,115.12,0.0,0,0.16,0.194,0.465,0.711,8,6,19,15,3.6,16.1,4,Lower,Northeast,PA,Suburban,75+,2025-01,Q1_2025,2024,4.7,0.151,Increasing
FIA001213,2025-01-11,Atorvastatin,Lipitor,Statins,68377-162-95,Medicaid Plan X,PLAN_5367,2025,Tier 2,Specialty Tier,2024-01-21,356,Improved,None,No,No,,1297,858,51.2,Increased,28.35,230.0,-201.65,164.81,193.16,250.53,0.0,0,0.017,0.188,0.414,0.601,9,0,14,15,4.6,5.5,4,Lower,Midwest,IL,Rural,75+,2025-01,Q1_2025,2024,5.7,0.854,Stable
FIA001227,2025-01-11,Atorvastatin,Lipitor,Statins,47417-301-98,Medicaid Plan Y,PLAN_1756,2025,Tier 2,Specialty Tier,2024-05-04,252,Improved,Quantity Limit,No,No,,801,653,22.8,Increased,40.44,161.25,-120.81,170.05,210.49,168.6,0.0,0,0.052,0.386,0.622,0.619,3,6,11,7,3.4,31.1,5,Higher,West,PA,Urban,51-65,2025-01,Q1_2025,2024,5.4,0.42,Stable
FIA001134,2025-01-17,Atorvastatin,Lipitor,Statins,86759-740-46,Medicare Part D Plan A,PLAN_6015,2025,Tier 2,Specialty Tier,2024-03-29,294,Improved,Quantity Limit,No,No,30.0,336,257,31.0,Increased,37.83,200.21,-162.38,145.32,183.15,61.54,0.0,0,0.065,0.253,0.742,0.464,0,2,12,10,3.4,18.2,3,Higher,Southwest,OH,Rural,51-65,2025-01,Q1_2025,2024,9.5,0.935,Increasing
FIA001300,2025-01-23,Atorvastatin,Lipitor,Statins,14741-459-80,Medicaid Plan X,PLAN_3698,2025,Non-Formulary,Tier 3,2024-07-24,183,Worsened,Non-Formulary Status,No,No,,385,372,3.6,Stable,755.66,74.59,681.07,106.35,862.01,331.87,0.0,0,0.294,0.244,0.512,0.737,6,9,12,3,2.1,32.5,8,Higher,Southeast,MI,Suburban,51-65,2025-01,Q1_2025,2024,4.9,0.109,Increasing
FIA002107,2025-01-25,Atorvastatin,Lipitor,Statins,76105-866-52,Medicare Part D Plan A,PLAN_8134,2025,Non-Formulary,Specialty Tier,2024-03-23,308,Worsened,Non-Formulary Status,No,No,,357,367,-2.5,Stable,303.94,163.19,140.75,179.79,483.73,172.69,0.0,0,0.289,0.075,0.247,0.465,4,1,14,2,3.3,10.5,5,Similar,West,NC,Suburban,51-65,2025-01,Q1_2025,2024,7.8,0.14,Increasing
FIA001549,2025-01-29,Atorvastatin,Lipitor,Statins,80894-418-77,Commercial Plan Alpha,PLAN_8674,2025,Specialty Tier,Tier 2,2024-03-01,334,Worsened,Quantity Limit,No,No,30.0,352,965,-63.4,Decreased,178.81,41.79,137.02,41.66,220.47,77.61,0.0,0,0.18,0.393,0.656,0.413,1,7,0,9,4.2,16.6,4,Similar,Northeast,NY,Urban,18-35,2025-01,Q1_2025,2024,4.4,0.003,Stable
FIA001687,2025-02-28,Atorvastatin,Lipitor,Statins,82794-214-56,VA Plan,PLAN_8835,2025,Non-Formulary,Tier 1,2024-10-31,120,Worsened,Non-Formulary Status; Quantity Limit,No,No,,60,184,-67.1,Decreased,500.18,6.15,494.03,165.66,665.84,39.95,0.0,0,0.104,0.062,0.872,0.614,5,5,3,6,2.6,17.6,8,Higher,Midwest,PA,Urban,66-75,2025-02,Q1_2025,2024,7.1,0.798,Increasing
FIA002069,2025-02-28,Atorvastatin,Lipitor,Statins,63060-543-13,Tricare Standard,PLAN_1237,2025,Tier 2,Tier 2,2024-11-25,95,No Change,None,No,No,,981,944,4.0,Stable,24.01,23.51,0.5,41.56,65.57,64.32,0.0,0,0.074,0.266,0.416,0.78,10,7,5,8,2.3,17.3,4,Higher,West,PA,Suburban,36-50,2025-02,Q1_2025,2024,7.5,0.567,Decreasing
FIA001750,2025-03-30,Atorvastatin,Lipitor,Statins,15005-516-29,Medicare Part D Plan B,PLAN_5669,2025,Non-Formulary,Non-Formulary,2024-10-19,162,No Change,Non-Formulary Status,No,No,,194,193,0.7,Stable,594.01,498.41,95.6,54.52,648.53,125.81,0.0,0,0.257,0.389,0.266,0.519,8,7,6,7,3.4,10.1,8,Similar,Midwest,IL,Rural,66-75,2025-03,Q1_2025,2024,2.7,0.63,Increasing
FIA000835,2025-04-02,Atorvastatin,Lipitor,Statins,88310-286-93,VA Plan,PLAN_2108,2025,Non-Formulary,Non-Formulary,2024-10-22,162,No Change,Non-Formulary Status,No,No,,948,978,-3.0,Stable,773.98,428.14,345.84,153.01,926.99,878.79,0.0,0,0.158,0.126,0.293,0.625,15,0,19,14,4.6,31.7,5,Higher,Midwest,GA,Urban,36-50,2025-04,Q2_2025,2024,6.1,0.893,Stable
FIA002164,2025-04-06,Atorvastatin,Lipitor,Statins,34432-386-49,Medicaid Plan Y,PLAN_9131,2025,Tier 3,Tier 1,2025-01-31,65,Worsened,Prior Authorization,Yes,No,,276,687,-59.8,Decreased,80.72,8.63,72.09,79.46,160.18,44.21,0.453,5,0.046,0.339,0.418,0.501,11,10,2,5,4.8,21.7,8,Higher,Midwest,FL,Rural,36-50,2025-04,Q2_2025,2024,8.9,0.726,Decreasing
FIA002930,2025-04-09,Atorvastatin,Lipitor,Statins,52965-809-17,Commercial Plan Beta,PLAN_1698,2025,Tier 1,Tier 3,2024-11-02,158,Improved,None,No,No,,253,171,48.1,Increased,9.44,89.93,-80.49,147.19,156.63,39.63,0.0,0,0.033,0.384,0.672,0.427,12,10,8,12,4.5,25.9,5,Lower,Northeast,NY,Suburban,75+,2025-04,Q2_2025,2024,1.3,0.611,Stable
FIA001491,2025-04-25,Atorvastatin,Lipitor,Statins,68645-453-88,Commercial Plan Alpha,PLAN_9033,2025,Non-Formulary,Specialty Tier,2024-07-26,273,Worsened,Non-Formulary Status; Quantity Limit,No,No,60.0,351,321,9.4,Increased,679.81,146.83,532.98,165.09,844.9,296.56,0.0,0,0.25,0.195,0.233,0.424,12,10,19,14,3.4,6.5,6,Higher,Southwest,CA,Urban,75+,2025-04,Q2_2025,2024,2.9,0.37,Decreasing
FIA000854,2025-04-29,Atorvastatin,Lipitor,Statins,77298-637-74,Medicare Part D Plan B,PLAN_9813,2025,Tier 1,Tier 1,2025-02-18,70,No Change,None,No,No,,551,527,4.7,Stable,18.75,16.48,2.27,112.55,131.3,72.35,0.0,0,0.052,0.258,0.227,0.84,12,10,3,12,4.8,21.6,2,Similar,West,GA,Rural,75+,2025-04,Q2_2025,2024,7.6,0.089,Decreasing
FIA000538,2025-05-01,Atorvastatin,Lipitor,Statins,23071-185-22,Tricare Standard,PLAN_9315,2025,Non-Formulary,Tier 3,2024-10-17,196,Worsened,Non-Formulary Status,No,No,,784,816,-3.8,Stable,264.28,74.67,189.61,181.21,445.49,349.26,0.0,0,0.2,0.379,0.266,0.942,0,2,10,9,4.1,18.4,5,Lower,Southeast,FL,Rural,18-35,2025-05,Q2_2025,2024,4.7,0.621,Increasing
FIA000640,2025-05-03,Atorvastatin,Lipitor,Statins,14534-698-38,Commercial Plan Alpha,PLAN_3570,2025,Tier 2,Tier 2,2025-02-23,69,No Change,None,No,No,,437,406,7.6,Increased,47.12,43.3,3.82,122.18,169.3,73.98,0.0,0,0.03,0.172,0.335,0.513,0,2,7,11,2.2,9.6,4,Higher,Midwest,IL,Urban,18-35,2025-05,Q2_2025,2024,6.6,0.729,Stable
FIA000033,2025-05-05,Atorvastatin,Lipitor,Statins,32838-371-16,Commercial Plan Alpha,PLAN_7897,2025,Tier 3,Tier 2,2025-01-29,96,Worsened,None,No,No,,99,212,-53.1,Decreased,77.01,43.96,33.05,85.04,162.05,16.04,0.0,0,0.027,0.234,0.722,0.662,11,8,18,3,3.4,11.6,6,Lower,West,PA,Suburban,18-35,2025-05,Q2_2025,2024,1.5,0.479,Stable
FIA000894,2025-05-25,Atorvastatin,Lipitor,Statins,69912-546-86,Tricare Standard,PLAN_3680,2025,Specialty Tier,Specialty Tier,2025-04-13,42,No Change,Quantity Limit,No,No,,463,448,3.6,Stable,283.54,113.43,170.11,133.97,417.51,193.31,0.0,0,0.113,0.184,0.71,0.703,6,10,7,7,3.8,24.1,8,Lower,West,FL,Rural,66-75,2025-05,Q2_2025,2024,8.0,0.609,Increasing
FIA001468,2025-05-26,Atorvastatin,Lipitor,Statins,85924-488-94,Medicare Part D Plan A,PLAN_7585,2025,Non-Formulary,Tier 2,2024-09-04,264,Worsened,Non-Formulary Status; Quantity Limit,No,No,,178,577,-69.1,Decreased,421.8,33.43,388.37,170.83,592.63,105.49,0.0,0,0.264,0.368,0.497,0.552,6,5,3,5,4.5,12.9,8,Higher,Southeast,OH,Rural,51-65,2025-05,Q2_2025,2024,9.8,0.785,Decreasing
FIA002934,2025-05-26,Atorvastatin,Lipitor,Statins,44259-168-69,Commercial Plan Beta,PLAN_2309,2025,Specialty Tier,Tier 1,2024-07-04,326,Worsened,Prior Authorization,Yes,No,,622,872,-28.6,Decreased,125.99,15.83,110.16,159.8,285.79,177.76,0.238,5,0.165,0.084,0.242,0.744,15,8,7,9,3.2,7.9,6,Similar,Midwest,FL,Suburban,36-50,2025-05,Q2_2025,2024,3.6,0.677,Increasing
FIA002574,2025-05-29,Atorvastatin,Lipitor,Statins,67077-330-30,VA Plan,PLAN_3979,2025,Tier 2,Specialty Tier,2025-03-22,68,Improved,None,No,No,,469,375,25.1,Increased,41.5,286.78,-245.28,139.98,181.48,85.11,0.0,0,0.018,0.131,0.638,0.822,13,3,8,10,4.9,16.7,3,Similar,Southeast,IL,Rural,36-50,2025-05,Q2_2025,2024,4.0,0.125,Decreasing
FIA002853,2025-06-03,Atorvastatin,Lipitor,Statins,18216-511-57,Medicaid Plan Y,PLAN_6189,2025,Specialty Tier,Tier 2,2025-04-17,47,Worsened,None,No,No,,221,684,-67.6,Decreased,198.24,46.4,151.84,80.44,278.68,61.59,0.0,0,0.133,0.308,0.734,0.887,15,10,14,11,2.9,28.8,6,Lower,Southwest,CA,Rural,66-75,2025-06,Q2_2025,2024,1.8,0.491,Decreasing
FIA000037,2025-06-19,Atorvastatin,Lipitor,Statins,24534-390-96,Tricare Standard,PLAN_9633,2025,Tier 1,Tier 3,2024-10-06,256,Improved,None,No,No,,737,552,33.6,Increased,14.93,74.28,-59.35,88.68,103.61,76.36,0.0,0,0.046,0.283,0.232,0.617,1,0,6,9,4.8,28.0,8,Similar,Midwest,IL,Urban,18-35,2025-06,Q2_2025,2024,5.5,0.431,Increasing
FIA000670,2025-07-13,Atorvastatin,Lipitor,Statins,43527-137-87,Medicare Part D Plan B,PLAN_6800,2025,Non-Formulary,Tier 3,2025-04-29,75,Worsened,Non-Formulary Status,No,No,,721,773,-6.7,Decreased,489.99,61.94,428.05,62.74,552.73,398.52,0.0,0,0.138,0.228,0.441,0.7,2,1,10,14,2.8,26.5,6,Similar,Midwest,NY,Rural,18-35,2025-07,Q3_2025,2024,9.3,0.047,Stable
FIA001996,2025-07-13,Atorvastatin,Lipitor,Statins,48325-611-46,VA Plan,PLAN_8973,2025,Tier 2,Specialty Tier,2025-04-19,85,Improved,None,No,No,,468,381,23.1,Increased,43.6,263.08,-219.48,193.51,237.11,110.97,0.0,0,0.047,0.233,0.82,0.516,2,9,8,0,3.9,13.0,5,Lower,Midwest,NC,Urban,18-35,2025-07,Q3_2025,2024,7.7,0.649,Stable
FIA002505,2025-07-23,Atorvastatin,Lipitor,Statins,13752-952-65,VA Plan,PLAN_4852,2025,Tier 1,Specialty Tier,2024-10-12,284,Improved,None,No,No,,527,330,59.8,Increased,19.58,286.94,-267.36,51.71,71.29,37.57,0.0,0,0.017,0.11,0.506,0.898,11,8,19,9,3.5,32.8,6,Higher,Southwest,PA,Rural,66-75,2025-07,Q3_2025,2024,3.4,0.125,Stable
FIA002963,2025-07-23,Atorvastatin,Lipitor,Statins,39513-972-72,Commercial Plan Alpha,PLAN_1279,2025,Tier 1,Specialty Tier,2025-01-14,190,Improved,None,No,No,,1146,796,44.0,Increased,12.69,237.98,-225.29,154.77,167.46,191.91,0.0,0,0.025,0.192,0.576,0.662,12,9,13,15,2.5,5.9,2,Similar,Midwest,NY,Rural,75+,2025-07,Q3_2025,2024,8.4,0.891,Stable
FIA002764,2025-07-29,Atorvastatin,Lipitor,Statins,29434-615-78,Medicaid Plan X,PLAN_4354,2025,Specialty Tier,Tier 1,2025-01-27,183,Worsened,Prior Authorization,Yes,No,,474,614,-22.7,Decreased,114.11,10.6,103.51,166.79,280.9,133.15,0.139,6,0.188,0.268,0.634,0.885,1,3,11,12,3.0,7.1,8,Higher,West,NC,Suburban,18-35,2025-07,Q3_2025,2024,5.4,0.495,Decreasing
FIA001165,2025-08-20,Atorvastatin,Lipitor,Statins,64475-473-30,Tricare Standard,PLAN_3673,2025,Tier 3,Non-Formulary,2025-05-27,85,Improved,Prior Authorization,Yes,No,,497,472,5.3,Increased,54.52,644.54,-590.02,71.88,126.4,62.82,0.416,10,0.057,0.161,0.725,0.616,14,7,1,10,3.1,20.5,6,Higher,Northeast,GA,Urban,36-50,2025-08,Q3_2025,2024,7.2,0.92,Stable
FIA002944,2025-08-20,Atorvastatin,Lipitor,Statins,24174-386-86,Commercial Plan Alpha,PLAN_7319,2025,Specialty Tier,Non-Formulary,2025-05-04,108,Improved,None,No,No,,125,117,7.4,Increased,209.67,699.73,-490.06,60.48,270.15,33.77,0.0,0,0.243,0.373,0.802,0.556,11,1,19,9,4.0,17.4,5,Similar,Southwest,NC,Urban,66-75,2025-08,Q3_2025,2024,2.8,0.887,Increasing
FIA000948,2022-01-11,Clopidogrel,Plavix,Antiplatelet Agents,17680-317-71,VA Plan,PLAN_5252,2022,Non-Formulary,Tier 1,2021-08-27,137,Worsened,Non-Formulary Status,No,No,,481,736,-34.5,Decreased,398.07,9.66,388.41,129.86,527.93,253.93,0.0,0,0.276,0.204,0.522,0.804,3,10,2,13,2.2,10.3,8,Similar,Northeast,NY,Rural,75+,2022-01,Q1_2022,2021,8.3,0.405,Stable
FIA000291,2022-01-21,Clopidogrel,Plavix,Antiplatelet Agents,51486-114-29,Tricare Standard,PLAN_3416,2022,Non-Formulary,Tier 2,2021-11-13,69,Worsened,Non-Formulary Status; Quantity Limit,No,No,90.0,158,248,-36.2,Decreased,633.63,37.35,596.28,156.28,789.91,124.81,0.0,0,0.285,0.353,0.28,0.933,13,4,16,0,5.0,33.3,8,Lower,Southwest,MI,Urban,18-35,2022-01,Q1_2022,2021,3.0,0.979,Stable
FIA000478,2022-01-31,Clopidogrel,Plavix,Antiplatelet Agents,45002-508-79,Commercial Plan Alpha,PLAN_4942,2022,Specialty Tier,Specialty Tier,2021-11-12,80,No Change,Step Therapy,No,Yes,,262,249,5.3,Increased,234.4,237.13,-2.73,62.65,297.05,77.83,0.0,0,0.113,0.256,0.741,0.867,8,10,1,0,4.5,9.9,8,Lower,Northeast,CA,Rural,75+,2022-01,Q1_2022,2021,4.9,0.391,Stable
FIA002431,2022-01-31,Clopidogrel,Plavix,Antiplatelet Agents,70380-720-79,Medicaid Plan X,PLAN_2004,2022,Specialty Tier,Non-Formulary,2021-11-28,64,Improved,Prior Authorization; Step Therapy,Yes,Yes,,754,699,8.0,Increased,138.83,304.84,-166.01,139.11,277.94,209.57,0.541,6,0.095,0.277,0.551,0.671,8,5,19,12,3.1,23.7,6,Higher,West,FL,Rural,18-35,2022-01,Q1_2022,2021,5.9,0.524,Increasing
FIA000799,2022-02-04,Clopidogrel,Plavix,Antiplatelet Agents,65418-392-12,Medicaid Plan Y,PLAN_5558,2022,Non-Formulary,Tier 1,2021-08-17,171,Worsened,Non-Formulary Status,No,No,,552,808,-31.6,Decreased,631.0,15.52,615.48,61.61,692.61,382.32,0.0,0,0.194,0.343,0.676,0.743,13,2,4,2,2.8,15.6,3,Lower,West,OH,Suburban,18-35,2022-02,Q1_2022,2021,3.8,0.308,Increasing
FIA000717,2022-02-09,Clopidogrel,Plavix,Antiplatelet Agents,67936-506-33,Medicaid Plan Y,PLAN_5554,2022,Tier 2,Specialty Tier,2021-08-23,170,Improved,None,No,No,,357,225,59.1,Increased,37.22,123.56,-86.34,160.6,197.82,70.62,0.0,0,0.024,0.343,0.724,0.945,5,6,9,11,4.3,11.2,8,Lower,West,TX,Suburban,36-50,2022-02,Q1_2022,2021,7.7,0.585,Decreasing
FIA001438,2022-02-18,Clopidogrel,Plavix,Antiplatelet Agents,11772-730-35,VA Plan,PLAN_1258,2022,Tier 1,Specialty Tier,2021-03-24,331,Improved,None,No,No,,176,152,16.1,Increased,10.54,167.18,-156.64,199.79,210.33,37.02,0.0,0,0.02,0.148,0.812,0.74,1,3,7,14,4.4,12.9,7,Lower,Southeast,GA,Suburban,66-75,2022-02,Q1_2022,2021,8.4,0.499,Decreasing
FIA001337,2022-02-21,Clopidogrel,Plavix,Antiplatelet Agents,16127-160-73,Medicaid Plan X,PLAN_2138,2022,Tier 2,Tier 1,2021-10-16,128,Worsened,None,No,No,,834,854,-2.3,Stable,20.34,5.08,15.26,198.16,218.5,182.23,0.0,0,0.033,0.333,0.468,0.608,8,3,1,12,2.1,13.9,6,Higher,Southeast,TX,Suburban,66-75,2022-02,Q1_2022,2021,2.3,0.131,Stable
FIA000989,2022-03-15,Clopidogrel,Plavix,Antiplatelet Agents,88278-180-21,Medicare Part D Plan B,PLAN_7052,2022,Non-Formulary,Non-Formulary,2021-05-30,289,No Change,Non-Formulary Status,No,No,,136,125,9.6,Increased,527.79,587.74,-59.95,123.82,651.61,88.62,0.0,0,0.248,0.344,0.321,0.489,9,0,1,6,4.1,27.0,7,Lower,West,OH,Urban,66-75,2022-03,Q1_2022,2021,6.3,0.185,Increasing
FIA001313,2022-03-18,Clopidogrel,Plavix,Antiplatelet Agents,82896-535-99,Medicare Part D Plan B,PLAN_8858,2022,Tier 2,Specialty Tier,2021-12-13,95,Improved,None,No,No,,798,615,29.8,Increased,28.55,189.29,-160.74,122.57,151.12,120.59,0.0,0,0.067,0.374,0.762,0.471,14,7,13,0,4.1,34.2,3,Higher,Midwest,TX,Rural,36-50,2022-03,Q1_2022,2021,4.7,0.569,Decreasing
FIA001347,2022-03-24,Clopidogrel,Plavix,Antiplatelet Agents,83452-576-60,VA Plan,PLAN_4652,2022,Tier 3,Tier 3,2021-10-10,165,No Change,Step Therapy,No,Yes,,239,243,-1.2,Stable,76.31,57.72,18.59,52.21,128.52,30.72,0.0,0,0.046,0.143,0.379,0.457,14,4,8,14,3.3,26.5,8,Lower,Midwest,OH,Rural,66-75,2022-03,Q1_2022,2021,5.6,0.331,Increasing
FIA002278,2022-03-26,Clopidogrel,Plavix,Antiplatelet Agents,95472-493-82,Commercial Plan Alpha,PLAN_6619,2022,Tier 2,Tier 3,2021-08-30,208,Improved,None,No,No,,851,562,51.5,Increased,21.71,92.78,-71.07,180.28,201.99,171.89,0.0,0,0.053,0.294,0.681,0.869,5,6,2,15,3.1,16.0,4,Lower,West,NC,Rural,36-50,2022-03,Q1_2022,2021,9.0,0.178,Decreasing
